strSciName,keyID,strCategory,strCommonName,strToken,flgEvaluated,flgRecommended,flgNativeTo,flgAvail,,flgPNLightFull,flgPNLightPartialSun,flgPNLightShade,flgPNMoistureLow,flgPNMoistureMed,flgPNMoistureHigh,flgPNSeasonalWet,flgPNAquatic,strPNUniqueSoils,flgGHDeerResistant,flgGHGroundhogResistant,flgGHSpreadRapidly,flgSWBioretention,flgSWRainGarden,flgSWRetentionBasinWet,flgSWDetentionBasinDry,flgSWStreamBuffer,flgSWGreenRoof,flgSWSwale,flgSWWetland,strPCFoliageColor,strPCHeightLow,strPCHeightHigh,flgPCHeightIncr,flgPCHeightPlus,strPCSpreadLow,strPCSpreadHigh,flgPCSpreadIncr,flgPCSpreadPlus,Off set,flgPCGroundCover,strSciName,strPCBloomTime,strPCFlowerColor,flgPCEdible,flgPCEasyGrow,flgPMSeed,flgPMPlug,flgPMRootBall,flgPMStaking,flgRUErosion,flgRUWildlife,strCaterpHostPlantComName,strCaterpHostPlantSciName,strLandscape,flgRUSubdivision,flgRUHorticulture,flgRUScreening,flgRUHedge,flgRUParkingLot,flgRUStreetscape,flgRUOpenSpace,flgShallowRoots,strSlopes,strSpecialUses,strLandscapeGardenUses,strPlantCommunity,strTolerates,strSusceptible,strPlantingRecommendations,strGrowthPatterns,strSeasonColor,strBlooms,strMaintenance,strComments,Temp_NotFound,strSource,strThumbLink,strPicture1,strPicture2,strPicture3,strPicture4,booActive,dteDateAdded,dteDateChanged,strUserName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salvia lyrata,1531,3,"lyre leaf sage,cancer weed",SALY2,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y, ,Y,Y, , , ,"R,K,D,O,S,P",Y,Y,Y,Y,Y, ,Y, , ,Y,NULL,"E,H-PG",1,2,F, ,NULL,NULL, , ,,Y,Salvia lyrata,"03,04,05,06","WB,B,P,V", ,E, , , , , ,P,,, , , , ,,Y,Y, ,,,,,,,,,,,,,Groundhog resistent,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,39:00.7,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanguinaria canadensis,1535,3,bloodroot,SACA13,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,, , ,Y, ,Y, , , ,"RO,Q", , , , ,Y, , , , ,Y,NULL,QG-H,3,12,I, ,NULL,NULL, , ,, ,Sanguinaria canadensis,"03,04",W&Y, ,E, , , , , ,"P,H        ",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:47.6,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saururus cernuus,1537,3,"lizard's tail,water dragon",SACE,Y,R,"A,C,B,P,Q,F,L,N,O,R,V,U        ",W      ,,Y,Y,Y, , ,Y, ,Y,U,Y, , , , ,Y, , , ,NULL,NULL,"F,G",1,4,F, ,NULL,NULL, , ,, ,Saururus cernuus,"04,05,06,07,08",W, ,E, , , , , ,"C,H               ",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:47.7,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scutellaria integrifolia,1546,3,"helmet flower,hyssop,hairy skullcap",SCIN2,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y,Y,Y,Y,Y, ,"K,S,D,A,Q                   ",Y,Y,Y,Y,Y, ,Y,Y,Y,Y,NULL,G,1,2,F, ,NULL,NULL, , ,, ,Scutellaria integrifolia,"05,06","B,BL", ,E,Y, , , , ,"C,P,B             ",,,Y, ,Y, ,, , , ,,seepage,Caerulean blue flowers and amazingly adaptable,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:28.6,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sedum glaucophyllum,1547,3,cliff stonecrop,SEGL3,Y,R,"A,C,B,G,N,O,R,V,U        ",W      ,,Y,Y,Y,Y,Y,Y, , ,B                        , ,Y, , , , , , ,Y,NULL,NULL,"G,B,I,E,F,I-RG",2,6,I, ,8,8,I, ,, ,Sedum glaucophyllum,"04,05",W, ,E, , , , , ,                    ,,, , ,Y, ,,Y,Y, ,,,"Extensive Greenroof,  very adaptable",,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:47.8,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sedum ternatum,1548,3,wild stonecrop,SETE3,Y,R,"A,C,B,G,Q,F,L,M,N,O,R,V,U        ",W      ,, ,Y,Y,Y,Y,, , ,"O,K,Y", ,Y, , , , , ,Y,Y,NULL,NULL,,3,8,I, ,6,12,I, ,, ,Sedum ternatum,"05,06","GW,W", ,E, , , , , ,                    ,,,Y, ,Y, ,, , , ,,,"Extensive Greenroof, shade",,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:47.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna hebecarpa,1550,3,"American,wild senna",SEHE3,Y,R,"A,C,B,P,G,Q,F,L,M,O,R,V,U        ","W,R    ",,Y,Y, , ,Y,, , ,"RO,S,K", , , ,Y,Y, ,Y, , ,Y,NULL,G,4,6,F, ,NULL,NULL, , ,, ,Senna hebecarpa,"07,08",Y&W&N, ,E,Y, , , ,Y,"C,P,S,H               ","Whites and Sleepy Orange,Orange-Barred Sulfur,Cloudless Sulfur","Pieridae and  Eurema nicippe,Phoebis philea,Phoebis sennae eubule",Y, ,Y, ,, , ,Y,,,Hummingbirds and quail,,,,,,,,,,poisonous,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,06:33.2,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senna marilandica,1551,3,Maryland wild senna,SEMA11,Y,R,"A,C,P,G,Q,M,N,V,U        ",W      ,,Y,Y, ,Y,Y, , , ,"D,O,S,K,P",Y, , , ,Y, , , , ,NULL,NULL,G,3,6,F, ,NULL,NULL, , ,, ,Senna marilandica,"07,08",Y, ,E,Y, , , ,Y,"C,P","Whites and Sleepy Orange,Orange-Barred Sulfur,Cloudless Sulfur,Silver-Spotted Skipper","Pieridae and  Eurema nicippe,Phoebis philea,Phoebis sennae eubule,Epargyreus clarus",Y, , , ,, , ,Y,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:48.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sibbaldia tridentata,1552,3,three toothed cinquefoil,SITR3,Y,R,"N,V,U          ","W,R    ",,Y,Y, ,Y, , , , ,"D,K,G,S,A", , , , ,Y, , , ,Y,Y,NULL,"M,E,H",4,10,I, ,NULL,NULL, , ,,Y,Sibbaldia tridentata,6,W, ,E, , , , , ,                    ,,, , ,Y, ,, , , ,,,Extensive Greenroof,,,,,,,,,,"Habitat-Rocky, gravelly shores, dry, shale outcrops on praire hillsides",,Secondary,NULL,NULL,NULL,NULL,NULL,A,54:48.2,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silene caroliniana,1553,3,"Wild Pink,sticky catchfly",SICA6,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y, , ,Y, , , , ,"K,L,D                    ", , , , , , , , ,Y,NULL,NULL,G,3,8,I, ,NULL,NULL, , ,, ,Silene caroliniana,"04,05,06","I,W", ,E, , , , , ,"C,P,G",,, , ,Y, ,, , , ,,Yes,"Greenroof Candidate, planters, rocky hellstripes, rocky parking islands",rock gardens,,,,,,,,,Showy,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:48.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silene caroliniana,1664,3,"wild pink,sticky catchfly",SICA6 ,N,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silene caroliniana,,,,,,,,,,,,,,,,,,,,,,,,Rock Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silene stellata,1554,3,"widowsfrill,starry campion",SIST,Y,R,"A,C,B,P,G,Q,F,L,M,N,R,V,U        ",       ,, ,Y,Y,Y,Y, , , ,"O,CO,K", , , , ,Y, , , , ,Y,NULL,G,2,3,F, ,NULL,NULL, , ,, ,Silene stellata,"05,06,07,08",W, ,E, , , , , ,"C,P,H             ",,,, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:48.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silene virginica,1555,3,fire pink,SIVI4,Y,R,"A,C,M,N,V,U        ",W      ,,,Y,Y,Y,Y, , , ,"S,C,K", , , , , , , , ,Y,NULL,NULL,G-R,1,3,F, ,NULL,NULL, , ,, ,Silene virginica,"04,05,06,07,08","G-R,G", ,E, , , , , ,C,,,Y, ,Y, ,, , , ,,,Greenroof Candidate,,,,,,,,,,weak perennial,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:58.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silphium perfoliatum,1556,3,cup plant,SIPE2,Y,N,"V,U",W      ,,Y,Y,Y, ,Y, , , ,O, , , , ,Y, , , , ,Y,NULL,G,3,10,F, ,NULL,NULL, , ,, ,Silphium perfoliatum,"07,08,09",Y, ,E, , , , , ,"C,W,H",,, , , , ,, , , ,,,,,,,,,,,,,,,NULL,NULL,NULL,NULL,NULL,NULL,A,28:39.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Silphium trifoliatum,Silphium asteriscus var. trifoliatum",1557,3,whorled rosin weed,SITR7,Y,R,"B,P,G,N,V,U        ",       ,,Y,Y,,Y, , , , ,"D,O,CO,G                        ", , , , ,Y, ,Y, , ,Y,NULL,,3,5,F, ,NULL,NULL, , ,, ,"Silphium trifoliatum,Silphium asteriscus var. trifoliatum","07,08",Y, ,E, , , , , ,"C,P,B,H,P",,, , , , ,, , , ,,,bees,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:48.7,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sisyrinchium angustifolium,1558,3,"stout,narrowleaf blue eyed grass",SIAN3,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,, ,Y, , , ,"RO,Q,", , , , ,Y, ,Y, , ,Y,NULL,G,0.5,1.5,F, ,NULL,NULL, , ,, ,Sisyrinchium angustifolium,"03,04,05,06,07",B, ,E, , , , , ,"C,H",,, , ,Y, ,, , , ,,,,,,,,,,,,,"residential, seed mix",,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,44:29.8,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sisyrinchium mucronatum,montanum ",1559,3,strict blue eyed grass,SIMO2,Y,R,"A,C,B,P,Q,F,N,R,V,U        ",       ,,Y,Y,Y,Y,Y, , , ,S, , , , , , , , , ,NULL,NULL,G,0.5,1.5,F, ,NULL,NULL, , ,, ,"Sisyrinchium mucronatum,montanum ","05,06,07","B,P", ,E, , , , , ,C,,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:48.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Solidago altissima,canadensis",1561,3,"Canada,tall goldenrod",SOCA6,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y, ,Y,Y, , , ,"P,CO,R,S", , , ,Y,Y, ,Y, , ,Y,NULL,G,3,6,F, ,NULL,NULL, , ,, ,"Solidago altissima,canadensis","09,10,11",Y, ,E, , , , , ,"C,P,B,H,S       ",,, , , , ,, , , ,,,,,,,,,,,,,,,Secondary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago bicolor,1647,3,"silverrod,white goldenrod",SOBI,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",,,Y,Y,Y,Y,,,,,"S,O,C,K,P",Y,,Y,,,,,,,,,,1,3,F,5,,,,,,,Solidago bicolor,"08,09,10","W,WY",,E,,,,,,"C,P,B",,,,,,,,,,Y,,,,,,,,,,,,,seems to grow taller in more sun,,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago caesia,1560,3,"wreath,bluestem goldenrod",SOCA4,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,, ,Y,Y, ,Y, , , ,"O,CO,K", , , ,Y,Y, ,Y, , ,Y,NULL,,1,3,F, ,NULL,NULL, , ,, ,Solidago caesia,"08,09",Y, ,E, , , , , ,"C,B,W,H",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Secondary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago flexicaulis,1646,3,"broad leaf,zigzag goldenrod",SOFL2,Y,R,"A,C,B,G,Q,M,N,R,V,U        ",,,,Y,Y,Y,Y,,,,"RO,Q",Y,,,,,,,,,,,,2,3,F,,,,,,,,Solidago flexicaulis,,,,E,,,,,,"C,P,B,S",,,,,,,,,,,,,,,,,,,,,,,,,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago flexicaulis,1657,3,zigzag goldenrod,SOFL2,N,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Solidago flexicaulis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago gigantea,1562,3,"giant,late goldenrod",SOGI,Y,R,"A,C,B,P,G,Q,F,L,M,N,R,V,U        ",W      ,,Y,Y,Y, ,Y,Y,Y, ,"O,CO,S,IO", , , , , , , ,Y, ,NULL,NULL,,3,7,F, ,NULL,NULL, , ,, ,Solidago gigantea,,, ,E, , , , , ,"C,P,B",,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:28.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago juncea,1632,3,early goldenrod,SOJU ,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W,,Y,Y,,Y,Y,,,,"O,C,S,G,D,P",,,,,,,,,,,,,0.5,3,F,,,,,,,,Solidago juncea,"07,08,09",Y,,E,,,,,,"C,P,B,S",,,,,,,,Y,Y,,,,,,,,,,,,,,,,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago nemoralis,1630,3,"field,gray goldenrod",SONE,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W,,Y,,,Y,,,,,"S,C,G,R,P,Z",,,,,,,,,,,,,0.5,2,F,,0.5,2,F,,,,Solidago nemoralis,"08,09,10",Y,,E,,,,,,"C,P,B,S",,,,,,,,Y,Y,,,,,,,,,,,,,,Longevity: 150,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:29.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago odora,1563,3,"sweet,anise scented goldenrod",SOOD,Y,R,"A,C,B,F,L,N,O,V,U        ",       ,,Y,Y, ,Y, , , , ,"S,Z", , , ,Y,Y, ,Y, , ,Y,NULL,G,2,5,F, ,NULL,NULL, , ,, ,Solidago odora,"07,08,09,10",Y, ,E, , , , , ,"C,P,B,W,H             ",,,Y, ,Y, ,, , ,Y,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:49.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago pinetorum,1564,3,"pineywoods,Small's,early goldenrod",SOPI,Y,R,"A,C,B,Q,F,L,V,U        ",       ,,Y,Y, ,Y, , , , ,"S,K", , ,Y,Y,Y, ,Y, , ,Y,NULL,G,2,3.5,F, ,NULL,NULL, , ,, ,Solidago pinetorum,"07,08,09",Y, ,E, , , , , ,"C,P,B,W             ",,, , , , ,,Y,Y, ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:49.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago puberula,1565,3,downy goldenrod,SOPU,Y,R,"A,C,G,Q,F,L,M,N,V,U        ",       ,,Y, , ,Y,Y, , , ,"S,O,K,Q               ", , , ,Y,Y, ,Y, , ,Y,NULL,G,1,3.5,F, ,NULL,NULL, , ,, ,Solidago puberula,"08,09,10",Y, ,E, , , , , ,"C,P,B,W,H              ",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:49.2,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago rugosa,1566,3,"rough stemmed,wrinkle leaf goldenrod",SORU2,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y, ,Y,Y,Y, ,"S,O,G,A", , ,Y,Y,Y, ,Y, , ,Y,NULL,,1,5,F, ,1,3,F,1,, ,Solidago rugosa,"08,09,10,11","Y,O", ,E, , , , , ,"C,P,B,S,W                ",,, , , , ,, , , ,,,,,,,,,,,,,,,Secondary,NULL,NULL,NULL,NULL,NULL,A,54:49.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solidago speciosa,1631,3,showy goldenrod,SOSP2,Y,R,"A,C,B,F,O,N,V,U        ",W,,Y,Y,,Y,Y,,,,"O,S,K",,,,,,,,,,,,,2,5,F,,,,,,,,Solidago speciosa,"08,09,10",Y,,E,,,,,,"C,P,B,S",,,,,,,,,,Y,,,,,,,,,,,,,"Soils-well drained,organic,disease and insect free, easy grower, spreads rapidly, wet areas,partial shade",,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,12:07.8,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiranthes cernua,1571,3,nodding lady's tresses,SPCE,Y,R,"A,C,P,Q,F,L,M,N,R,V,U        ",W      ,,Y,Y, ,Y,Y, , , ,"S,K,O,C", , , ,Y,Y, , , , ,Y,NULL,G,4,12,I, ,NULL,NULL, , ,, ,Spiranthes cernua,"07,08","W,WP", ,E, , , , , ,"P,W     ",,, , , , ,, , , ,,,,,,,,,,,,,easy to grow,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,39:19.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stachys tenuifolia,1573,3,"smooth hedge nettle,slender betony",STTE,Y,R,"A,C,B,F,N,V,U        ",W      ,,Y,Y,Y, ,Y, , , ,"Q,P",Y,Y, ,Y,Y, ,Y, , ,Y,NULL,G,0.5,2.5,F, ,NULL,NULL, , ,, ,Stachys tenuifolia,"04,05",P&W, ,E, , , , , ,"P,B            ",,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:49.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symplocarpus foetidus,,3,Skunk Cabbage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Symplocarpus foetidus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum concolor,1575,3,eastern silvery aster,SYCO3,Y,R,"B,F,L,V,U        ",       ,,Y, , ,Y, , , , ,"D,P", , , , ,Y, , , , ,NULL,NULL,"IG,F",9,42,I, ,NULL,NULL, , ,, ,Symphyotrichum concolor,"08,09,10","WP,W,P", ,E, , , , , ,"C,W,H                 ",,,Y, ,Y, ,,Y,Y, ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:50.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum cordifolium,1576,3,"heart leaf,blue wood aster",SYCO4,Y,R,"A,C,B,G,Q,F,M,N,R,V,U        ",       ,,,Y,Y,Y,Y, , , ,"O,CO,K", , , ,Y,Y, ,Y, , ,Y,NULL,QG,2,4,F, ,NULL,NULL, , ,, ,Symphyotrichum cordifolium,"06,07,08","W,WB,P", ,E, , , , , ,"C,P,W,H                   ",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:50.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum laeve,1577,3,"blue bird,smooth aster",SYLA3,Y,R,"A,C,P,G,Q,M,N,R,V,U        ",       ,,Y,Y, ,Y,Y, , , ,"O,CO,SO,K", , ,Y, ,Y, , , , ,NULL,NULL,,1.5,3,F, ,NULL,NULL, , ,, ,Symphyotrichum laeve,"08,09,10",BL&Y, ,E, , , , ,Y,"C,P,B,W",Pearl Crescent,Phyciodes tharos, , , , ,,Y,Y, ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:50.2,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum lateriflorum,1578,3,"calico,starved aster ",SYLAL7,Y,R,"A,C,P,G,Q,F,L,M,N,R,V,U        ",       ,,Y,Y,Y,Y,Y, , , ,"Q,CO", , ,Y, , , , , , ,NULL,NULL,G,1,5,F, ,NULL,NULL, , ,, ,Symphyotrichum lateriflorum,"08,09,10","W,WP&Y,P", ,E, , , , , ,"C,P,B","Pearl Crescent,Silvery Checkerspot","Phyciodes tharos,Chlosyne nycteis", , , , ,,Y,Y, ,,dry rocky,,,,,,,,,,,"The common name refers to the fact that the heads are at first yellow and later turn purplish-red, so that flowers on one plant and even a single head may include both colors at the same time.",,Primary,NULL,NULL,NULL,NULL,NULL,A,54:50.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum novae-angliae,1579,3,New England aster,SYNO2,Y,R,"A,C,B,F,Q,N,O,V,U        ",W      ,,Y,Y, , ,Y,Y, , ,"O,C", , ,Y,Y,Y, ,Y,Y, ,Y,NULL,G,3,6,F, ,NULL,NULL, , ,, ,Symphyotrichum novae-angliae,"08,09,10","I,P&Y", ,E, , , , , ,"C,P,B,S,W      ","Pearl Crescent,Silvery Checkerspot,Baltimore Checkerspot","Phyciodes tharos,Chlosyne nycteis,Euphydryas phaeton", , , , ,, , , ,,,Bees,,,,,,,,,,Can be aggressive.,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:50.5,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum novi-belgii,1580,3,New York aster,SYNON,Y,N,"V,U              ",       ,,Y,Y, , ,Y,Y, , ,                         , , ,Y, , , , , , ,NULL,NULL,G,1,3,F, ,NULL,NULL, , ,, ,Symphyotrichum novi-belgii,"07,08,09,10","B,V,I,W&Y,R", ,E, , , , , ,C,,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:50.6,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum oblongifolium,1633,3,aromatic aster,SYOB,Y,R,"R,Q,V,U",,,Y,,,Y,Y,,,,"D,Z,K,A",,,Y,Y,Y,,,,,Y,,G,1,3,F,3,2,4,F,,,,Symphyotrichum oblongifolium,"09,10,11,","P,V,WP",,E,,,,,,"C,P,B,S,W",Silvery Checkerspot,Chlosyne nycteis,Y,,Y,,,Y,Y,,,,,,,,,,,,,,"suckers, protect from wind",,Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum patens,,3,Late Purple Aster,,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",,,,,,,,,,,,,,,,,,,,,,,,1,4,f,,,,,,,,Symphyotrichum patens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum pilosum,1581,3,"white heath,frost aster",SYPIP3,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y, , ,Y,Y, , , ,"O,CO,SO,G", , ,Y, ,Y, , , , ,NULL,NULL,G,2,3.5,F, ,NULL,NULL, , ,, ,Symphyotrichum pilosum,"08,09,10",W&Y, ,E, , , , , ,"C,P,B,W,H                 ",Pearl Crescent,Phyciodes tharos,Y, ,Y, ,, , ,Y,,,,,,,,,,,,,Showy,,Primary,NULL,NULL,NULL,NULL,NULL,A,54:57.8,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphyotrichum puniceum,1582,3,"swamp,purplestem aster",SYPUP,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y, , ,Y, , , ,"Q,R", , , ,Y, ,Y,,Y, ,Y,Y,G,1.5,6,F,8,NULL,NULL, , ,, ,Symphyotrichum puniceum,"07,08","WB,WP,WI&Y,N", ,E, , , , , ,"C,P,B,W","Pearl Crescent,Silvery Checkerspot","Phyciodes tharos,Chlosyne nycteis", , , , ,, , , ,,,,,,,,,,,,,"tall, damp",,NULL,NULL,NULL,NULL,NULL,NULL,A,54:58.0,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
